id,date,store_nbr,item_nbr,unit_sales
39045522,1/9/2015,36,660312,16
39049440,1/9/2015,39,660312,25
39049443,1/9/2015,39,660321,10
39050100,1/9/2015,39,1309245,62
39050112,1/9/2015,39,1323985,2
39054763,1/9/2015,44,1309245,42
39059674,1/9/2015,47,1309245,14
39061241,1/9/2015,48,1309245,8
39062825,1/9/2015,49,1309245,49
39064356,1/9/2015,50,1309245,47
39073766,1/10/2015,4,1309245,31
39079769,1/10/2015,8,1309245,16
39080468,1/10/2015,9,660312,31
39080472,1/10/2015,9,660321,7
39081230,1/10/2015,9,1323985,8
39082817,1/10/2015,11,660312,40
39082821,1/10/2015,11,660321,5
39083514,1/10/2015,11,1309245,30
39083527,1/10/2015,11,1323985,13
39090076,1/10/2015,18,660312,18
39090080,1/10/2015,18,660321,8
39090743,1/10/2015,18,1309245,16
39090752,1/10/2015,18,1323985,11
39095954,1/10/2015,26,660312,2
39098366,1/10/2015,28,660312,25
39100474,1/10/2015,31,660312,42
39100477,1/10/2015,31,660321,8
39103374,1/10/2015,34,660312,18
39105251,1/10/2015,36,660312,36
39109454,1/10/2015,39,660312,14
39109457,1/10/2015,39,660321,19
39110198,1/10/2015,39,1309245,65
39110213,1/10/2015,39,1323985,2
39115143,1/10/2015,44,1309245,113
39121906,1/10/2015,48,1309245,5
39123573,1/10/2015,49,1309245,80
39125182,1/10/2015,50,1309245,96
39134387,1/11/2015,4,1309245,72
39140438,1/11/2015,8,1309245,23
39141145,1/11/2015,9,660312,45
39141149,1/11/2015,9,660321,4
39141899,1/11/2015,9,1309245,50
39141914,1/11/2015,9,1323985,7
39143539,1/11/2015,11,660312,58
39143543,1/11/2015,11,660321,10
39144253,1/11/2015,11,1309245,53
39144265,1/11/2015,11,1323985,15
39150808,1/11/2015,18,660312,20
39150812,1/11/2015,18,660321,12
39151484,1/11/2015,18,1309245,21
39151493,1/11/2015,18,1323985,7
39155053,1/11/2015,24,1309245,44
39159189,1/11/2015,28,660312,41
39159915,1/11/2015,28,1309245,23
39161373,1/11/2015,31,660312,32
39161376,1/11/2015,31,660321,7
39164371,1/11/2015,34,660312,14
39166266,1/11/2015,36,660312,29
39170416,1/11/2015,39,660312,34
39170419,1/11/2015,39,660321,12
39171180,1/11/2015,39,1323985,2
39176234,1/11/2015,44,1309245,94
39179647,1/11/2015,46,1309245,480
39181361,1/11/2015,47,1309245,1
39183031,1/11/2015,48,1309245,20
39184708,1/11/2015,49,1309245,56
39186305,1/11/2015,50,1309245,70
39187820,1/11/2015,51,1309245,19
39191428,1/12/2015,1,1309245,14
39192879,1/12/2015,2,1309245,6
39195811,1/12/2015,4,1309245,21
39201541,1/12/2015,8,1309245,4
39202191,1/12/2015,9,660312,28
39202194,1/12/2015,9,660321,7
39202907,1/12/2015,9,1323985,11
39204392,1/12/2015,11,660312,49
39204396,1/12/2015,11,660321,8
39205030,1/12/2015,11,1309245,35
39205041,1/12/2015,11,1323985,15
39211265,1/12/2015,18,660312,20
39211268,1/12/2015,18,660321,10
39211861,1/12/2015,18,1309245,29
39211871,1/12/2015,18,1323985,8
39216684,1/12/2015,26,660312,2
39217136,1/12/2015,26,1323985,2
39218903,1/12/2015,28,660312,19
39220891,1/12/2015,31,660312,38
39220894,1/12/2015,31,660321,11
39223690,1/12/2015,34,660312,10
39224302,1/12/2015,34,1323985,2
39225429,1/12/2015,36,660312,24
39229322,1/12/2015,39,660312,27
39229325,1/12/2015,39,660321,22
39229997,1/12/2015,39,1309245,75
39239633,1/12/2015,47,1309245,14
39242712,1/12/2015,49,1309245,36
39244245,1/12/2015,50,1309245,41
39248914,1/13/2015,1,1309245,50
39253234,1/13/2015,4,1309245,46
39255964,1/13/2015,6,1309245,10
39258800,1/13/2015,8,1309245,8
39259418,1/13/2015,9,660312,23
39259422,1/13/2015,9,660321,7
39260138,1/13/2015,9,1323985,9
39261604,1/13/2015,11,660312,38
39261608,1/13/2015,11,660321,11
39262263,1/13/2015,11,1309245,35
39262273,1/13/2015,11,1323985,14
39268351,1/13/2015,18,660312,18
39268355,1/13/2015,18,660321,12
39268965,1/13/2015,18,1309245,23
39268978,1/13/2015,18,1323985,5
39273515,1/13/2015,26,660312,2
39275650,1/13/2015,28,660312,23
39277627,1/13/2015,31,660312,29
39277630,1/13/2015,31,660321,11
39280317,1/13/2015,34,660312,18
39280905,1/13/2015,34,1323985,1
39282060,1/13/2015,36,660312,25
39285875,1/13/2015,39,660312,34
39285878,1/13/2015,39,660321,15
39291225,1/13/2015,44,1309245,8
39296010,1/13/2015,47,1309245,27
39299033,1/13/2015,49,1309245,18
39300500,1/13/2015,50,1309245,38
39304987,1/14/2015,1,1309245,28
39308013,1/14/2015,3,1309245,14
39309370,1/14/2015,4,1309245,54
39315096,1/14/2015,8,1309245,6
39315719,1/14/2015,9,660312,21
39315723,1/14/2015,9,660321,6
39316421,1/14/2015,9,1323985,6
39317754,1/14/2015,11,660312,40
39317758,1/14/2015,11,660321,10
39318385,1/14/2015,11,1309245,26
39318394,1/14/2015,11,1323985,12
39324320,1/14/2015,18,660312,20
39324324,1/14/2015,18,660321,12
39324914,1/14/2015,18,1309245,16
39324924,1/14/2015,18,1323985,9
39329735,1/14/2015,26,660312,16
39331972,1/14/2015,28,660312,31
39332576,1/14/2015,28,1323985,10
39333831,1/14/2015,31,660312,48
39333834,1/14/2015,31,660321,5
39336454,1/14/2015,34,660312,14
39338069,1/14/2015,36,660312,16
39341348,1/14/2015,38,1309245,11
39341934,1/14/2015,39,660312,21
39341937,1/14/2015,39,660321,22
39342572,1/14/2015,39,1309245,48
39347226,1/14/2015,44,1309245,86
39353550,1/14/2015,48,1309245,10
39355120,1/14/2015,49,1309245,32
39356594,1/14/2015,50,1309245,34
39361172,1/15/2015,1,1309245,9
39362516,1/15/2015,2,1309245,12
39364104,1/15/2015,3,1309245,3
39365451,1/15/2015,4,1309245,54
39368190,1/15/2015,6,1309245,14
39371656,1/15/2015,9,660312,39
39371660,1/15/2015,9,660321,5
39372372,1/15/2015,9,1323985,3
39373788,1/15/2015,11,660312,38
39373792,1/15/2015,11,660321,2
39374421,1/15/2015,11,1309245,28
39374431,1/15/2015,11,1323985,10
39380421,1/15/2015,18,660312,29
39380425,1/15/2015,18,660321,24
39381033,1/15/2015,18,1309245,28
39381042,1/15/2015,18,1323985,9
39385642,1/15/2015,26,660312,5
39387791,1/15/2015,28,660312,24
39388449,1/15/2015,28,1323985,7
39389788,1/15/2015,31,660312,28
39389791,1/15/2015,31,660321,8
39392534,1/15/2015,34,660312,20
39394299,1/15/2015,36,660312,18
39394893,1/15/2015,36,1309245,29
39398024,1/15/2015,39,660312,17
39398027,1/15/2015,39,660321,15
39398648,1/15/2015,39,1309245,83
39398658,1/15/2015,39,1323985,1
39403304,1/15/2015,44,1309245,78
39404924,1/15/2015,45,1309245,8
39408101,1/15/2015,47,1309245,9
39409606,1/15/2015,48,1309245,1
39411131,1/15/2015,49,1309245,75
39412581,1/15/2015,50,1309245,41
39417082,1/16/2015,1,1309245,2
39418465,1/16/2015,2,1309245,6
39421448,1/16/2015,4,1309245,41
39427764,1/16/2015,9,660312,15
39428442,1/16/2015,9,1323985,12
39429833,1/16/2015,11,660312,47
39429837,1/16/2015,11,660321,6
39430457,1/16/2015,11,1309245,34
39430467,1/16/2015,11,1323985,13
39436372,1/16/2015,18,660312,20
39436376,1/16/2015,18,660321,11
39436912,1/16/2015,18,1309245,16
39436921,1/16/2015,18,1323985,8
39441939,1/16/2015,26,660312,7
39442418,1/16/2015,26,1323985,1
39443664,1/16/2015,27,1309245,30
39444199,1/16/2015,28,660312,33
39444820,1/16/2015,28,1323985,10
39446099,1/16/2015,31,660312,23
39446102,1/16/2015,31,660321,4
39448824,1/16/2015,34,660312,18
39450669,1/16/2015,36,660312,22
39453989,1/16/2015,38,1309245,21
39454565,1/16/2015,39,660312,32
39454568,1/16/2015,39,660321,8
39455201,1/16/2015,39,1309245,22
39459907,1/16/2015,44,1309245,39
39461581,1/16/2015,45,1309245,10
39464856,1/16/2015,47,1309245,6
39466426,1/16/2015,48,1309245,2
39468018,1/16/2015,49,1309245,17
39469543,1/16/2015,50,1309245,30
39474329,1/17/2015,1,1309245,35
39475854,1/17/2015,2,1309245,10
39477540,1/17/2015,3,1309245,3
39479045,1/17/2015,4,1309245,80
39485902,1/17/2015,9,660312,37
39486657,1/17/2015,9,1309245,13
39486669,1/17/2015,9,1323985,5
39488285,1/17/2015,11,660312,56
39488289,1/17/2015,11,660321,17
39488987,1/17/2015,11,1309245,28
39489000,1/17/2015,11,1323985,10
39495754,1/17/2015,18,660312,20
39495758,1/17/2015,18,660321,10
39496400,1/17/2015,18,1309245,30
39496409,1/17/2015,18,1323985,13
39501795,1/17/2015,26,660312,10
39502360,1/17/2015,26,1323985,1
39504307,1/17/2015,28,660312,36
39504994,1/17/2015,28,1323985,10
39506429,1/17/2015,31,660312,30
39509484,1/17/2015,34,660312,20
39511497,1/17/2015,36,660312,33
39512168,1/17/2015,36,1309245,29
39515717,1/17/2015,39,660312,43
39515720,1/17/2015,39,660321,6
39516463,1/17/2015,39,1309245,55
39516477,1/17/2015,39,1323985,22
39521559,1/17/2015,44,1309245,146
39526776,1/17/2015,47,1309245,23
39530136,1/17/2015,49,1309245,40
39531754,1/17/2015,50,1309245,98
39533283,1/17/2015,51,1309245,27
39539537,1/18/2015,3,1309245,5
39541033,1/18/2015,4,1309245,63
39547771,1/18/2015,9,660312,37
39547774,1/18/2015,9,660321,4
39548516,1/18/2015,9,1309245,45
39548531,1/18/2015,9,1323985,6
39550138,1/18/2015,11,660312,41
39550142,1/18/2015,11,660321,9
39550835,1/18/2015,11,1309245,30
39550848,1/18/2015,11,1323985,8
39557327,1/18/2015,18,660312,19
39557331,1/18/2015,18,660321,6
39557974,1/18/2015,18,1309245,19
39557985,1/18/2015,18,1323985,15
39561536,1/18/2015,24,1309245,60
39563148,1/18/2015,26,660312,20
39563763,1/18/2015,26,1323985,8
39565773,1/18/2015,28,660312,51
39566500,1/18/2015,28,1323985,9
39567983,1/18/2015,31,660312,27
39571095,1/18/2015,34,660312,20
39572998,1/18/2015,36,660312,30
39577152,1/18/2015,39,660312,34
39577155,1/18/2015,39,660321,26
39577884,1/18/2015,39,1309245,84
39577899,1/18/2015,39,1323985,3
39582952,1/18/2015,44,1309245,151
39584679,1/18/2015,45,1309245,6
39588101,1/18/2015,47,1309245,6
39589744,1/18/2015,48,1309245,6
39591401,1/18/2015,49,1309245,8
39593020,1/18/2015,50,1309245,88
39594560,1/18/2015,51,1309245,11
39598144,1/19/2015,1,1309245,22
39599580,1/19/2015,2,1309245,3
39602531,1/19/2015,4,1309245,66
39608307,1/19/2015,8,1309245,17
39608970,1/19/2015,9,660312,20
39608974,1/19/2015,9,660321,6
39609692,1/19/2015,9,1323985,9
39611114,1/19/2015,11,660312,49
39611751,1/19/2015,11,1309245,30
39611761,1/19/2015,11,1323985,10
39618025,1/19/2015,18,660312,19
39618028,1/19/2015,18,660321,11
39618629,1/19/2015,18,1309245,21
39618641,1/19/2015,18,1323985,12
39623479,1/19/2015,26,660312,6
39623974,1/19/2015,26,1323985,1
39625187,1/19/2015,27,1309245,59
39625730,1/19/2015,28,660312,39
39626379,1/19/2015,28,1323985,4
39627687,1/19/2015,31,660312,20
39630474,1/19/2015,34,660312,10
39632256,1/19/2015,36,660312,19
39635513,1/19/2015,38,1309245,4
39636095,1/19/2015,39,660312,24
39636098,1/19/2015,39,660321,19
39636753,1/19/2015,39,1309245,74
39641553,1/19/2015,44,1309245,13
39646417,1/19/2015,47,1309245,4
39649493,1/19/2015,49,1309245,48
39650981,1/19/2015,50,1309245,33
39655576,1/20/2015,1,1309245,50
39656984,1/20/2015,2,1309245,5
39658576,1/20/2015,3,1309245,15
39659938,1/20/2015,4,1309245,69
39662696,1/20/2015,6,1309245,3
39666244,1/20/2015,9,660312,24
39666248,1/20/2015,9,660321,11
39666955,1/20/2015,9,1323985,9
39668376,1/20/2015,11,660312,40
39668380,1/20/2015,11,660321,10
39669011,1/20/2015,11,1309245,25
39669023,1/20/2015,11,1323985,17
39675248,1/20/2015,18,660312,19
39675252,1/20/2015,18,660321,9
39675857,1/20/2015,18,1309245,29
39675866,1/20/2015,18,1323985,11
39680583,1/20/2015,26,660312,5
39681018,1/20/2015,26,1323985,7
39682770,1/20/2015,28,660312,36
39683445,1/20/2015,28,1323985,9
39684854,1/20/2015,31,660312,34
39684857,1/20/2015,31,660321,1
39687717,1/20/2015,34,660312,20
39689518,1/20/2015,36,660312,15
39692809,1/20/2015,38,1309245,20
39693415,1/20/2015,39,660312,33
39693418,1/20/2015,39,660321,23
39694106,1/20/2015,39,1309245,95
39698865,1/20/2015,44,1309245,52
39703672,1/20/2015,47,1309245,9
39705174,1/20/2015,48,1309245,9
39706730,1/20/2015,49,1309245,4
39708234,1/20/2015,50,1309245,46
39712838,1/21/2015,1,1309245,31
39717321,1/21/2015,4,1309245,68
39723788,1/21/2015,9,660312,21
39723792,1/21/2015,9,660321,7
39724472,1/21/2015,9,1323985,3
39725887,1/21/2015,11,660312,37
39725891,1/21/2015,11,660321,8
39726504,1/21/2015,11,1309245,26
39726518,1/21/2015,11,1323985,12
39732584,1/21/2015,18,660312,16
39732587,1/21/2015,18,660321,16
39733179,1/21/2015,18,1309245,30
39733190,1/21/2015,18,1323985,11
39738033,1/21/2015,26,660312,8
39739680,1/21/2015,27,1309245,61
39740190,1/21/2015,28,660312,41
39740789,1/21/2015,28,1323985,4
39742048,1/21/2015,31,660312,20
39742051,1/21/2015,31,660321,14
39744710,1/21/2015,34,660312,20
39746384,1/21/2015,36,660312,29
39746996,1/21/2015,36,1323985,3
39749651,1/21/2015,38,1309245,6
39750227,1/21/2015,39,660312,20
39750846,1/21/2015,39,1309245,23
39755615,1/21/2015,44,1309245,56
39763665,1/21/2015,49,1309245,25
39765189,1/21/2015,50,1309245,34
39769826,1/22/2015,1,1309245,39
39771201,1/22/2015,2,1309245,9
39774110,1/22/2015,4,1309245,67
39780362,1/22/2015,9,660312,25
39780366,1/22/2015,9,660321,8
39781054,1/22/2015,9,1323985,10
39782454,1/22/2015,11,660312,30
39782458,1/22/2015,11,660321,13
39783059,1/22/2015,11,1309245,17
39783071,1/22/2015,11,1323985,18
39789119,1/22/2015,18,660312,20
39789123,1/22/2015,18,660321,9
39789674,1/22/2015,18,1309245,23
39789684,1/22/2015,18,1323985,11
39794411,1/22/2015,26,660312,3
39796515,1/22/2015,28,660312,38
39798432,1/22/2015,31,660312,19
39798435,1/22/2015,31,660321,9
39801177,1/22/2015,34,660312,18
39802869,1/22/2015,36,660312,8
39803478,1/22/2015,36,1323985,14
39806615,1/22/2015,39,660312,35
39807294,1/22/2015,39,1309245,96
39811962,1/22/2015,44,1309245,22
39816818,1/22/2015,47,1309245,7
39819844,1/22/2015,49,1309245,21
39821325,1/22/2015,50,1309245,60
39825884,1/23/2015,1,1309245,30
39827330,1/23/2015,2,1309245,10
39830305,1/23/2015,4,1309245,65
39833140,1/23/2015,6,1309245,6
39836737,1/23/2015,9,660312,25
39836741,1/23/2015,9,660321,7
39837412,1/23/2015,9,1323985,6
39838794,1/23/2015,11,660312,44
39838797,1/23/2015,11,660321,10
39839385,1/23/2015,11,1309245,30
39839394,1/23/2015,11,1323985,16
39845326,1/23/2015,18,660312,20
39845330,1/23/2015,18,660321,12
39845891,1/23/2015,18,1309245,6
39845899,1/23/2015,18,1323985,7
39850977,1/23/2015,26,660312,9
39852740,1/23/2015,27,1309245,44
39853267,1/23/2015,28,660312,39
39855218,1/23/2015,31,660312,26
39855221,1/23/2015,31,660321,11
39857887,1/23/2015,34,660312,14
39859686,1/23/2015,36,660312,27
39860290,1/23/2015,36,1323985,8
39863556,1/23/2015,39,660312,24
39863559,1/23/2015,39,660321,4
39864184,1/23/2015,39,1309245,41
39868940,1/23/2015,44,1309245,23
39873882,1/23/2015,47,1309245,2
39877048,1/23/2015,49,1309245,62
39878563,1/23/2015,50,1309245,55
39880017,1/23/2015,51,1309245,5
39888043,1/24/2015,4,1309245,73
39894774,1/24/2015,9,660312,39
39894778,1/24/2015,9,660321,12
39895533,1/24/2015,9,1309245,47
39895547,1/24/2015,9,1323985,17
39897159,1/24/2015,11,660312,48
39897162,1/24/2015,11,660321,10
39897860,1/24/2015,11,1309245,28
39897873,1/24/2015,11,1323985,12
39904572,1/24/2015,18,660312,20
39904575,1/24/2015,18,660321,12
39905226,1/24/2015,18,1309245,30
39905238,1/24/2015,18,1323985,13
39908932,1/24/2015,24,1309245,47
39910634,1/24/2015,26,660312,4
39913129,1/24/2015,28,660312,40
39915263,1/24/2015,31,660312,45
39915266,1/24/2015,31,660321,10
39918280,1/24/2015,34,660312,16
39918282,1/24/2015,34,660321,7
39920249,1/24/2015,36,660312,30
39924471,1/24/2015,39,660312,39
39924474,1/24/2015,39,660321,3
39925206,1/24/2015,39,1309245,50
39930308,1/24/2015,44,1309245,78
39937244,1/24/2015,48,1309245,24
39938916,1/24/2015,49,1309245,40
39940556,1/24/2015,50,1309245,60
39949844,1/25/2015,4,1309245,62
39952815,1/25/2015,6,1309245,13
39956494,1/25/2015,9,660312,47
39956498,1/25/2015,9,660321,5
39957244,1/25/2015,9,1309245,62
39957258,1/25/2015,9,1323985,5
39958831,1/25/2015,11,660312,58
39958835,1/25/2015,11,660321,12
39959537,1/25/2015,11,1309245,68
39959548,1/25/2015,11,1323985,15
39966002,1/25/2015,18,660312,17
39966006,1/25/2015,18,660321,13
39966658,1/25/2015,18,1309245,30
39966669,1/25/2015,18,1323985,3
39971759,1/25/2015,26,660312,10
39974344,1/25/2015,28,660312,40
39975074,1/25/2015,28,1323985,10
39976504,1/25/2015,31,660312,20
39976506,1/25/2015,31,660321,9
39979572,1/25/2015,34,660312,11
39979575,1/25/2015,34,660321,2
39981462,1/25/2015,36,660312,24
39984947,1/25/2015,38,1309245,20
39985604,1/25/2015,39,660312,32
39985607,1/25/2015,39,660321,13
39991441,1/25/2015,44,1309245,10
39998293,1/25/2015,48,1309245,19
39999956,1/25/2015,49,1309245,20
40001563,1/25/2015,50,1309245,74
40003067,1/25/2015,51,1309245,16
40006636,1/26/2015,1,1309245,36
40008052,1/26/2015,2,1309245,12
40009626,1/26/2015,3,1309245,16
40010973,1/26/2015,4,1309245,65
40016781,1/26/2015,8,1309245,5
40017430,1/26/2015,9,660312,40
40017434,1/26/2015,9,660321,9
40018133,1/26/2015,9,1323985,8
40019537,1/26/2015,11,660312,48
40019541,1/26/2015,11,660321,10
40020162,1/26/2015,11,1309245,22
40020174,1/26/2015,11,1323985,10
40026309,1/26/2015,18,660312,19
40026312,1/26/2015,18,660321,12
40026913,1/26/2015,18,1309245,33
40026923,1/26/2015,18,1323985,10
40030235,1/26/2015,24,1309245,16
40033340,1/26/2015,27,1309245,42
40033887,1/26/2015,28,660312,14
40034521,1/26/2015,28,1323985,9
40035840,1/26/2015,31,660312,49
40035843,1/26/2015,31,660321,7
40038649,1/26/2015,34,660312,17
40040407,1/26/2015,36,660312,30
40040992,1/26/2015,36,1323985,8
40043692,1/26/2015,38,1309245,16
40044292,1/26/2015,39,660312,29
40044295,1/26/2015,39,660321,3
40044953,1/26/2015,39,1309245,80
40049671,1/26/2015,44,1309245,13
40056033,1/26/2015,48,1309245,8
40057585,1/26/2015,49,1309245,16
40059075,1/26/2015,50,1309245,56
40063653,1/27/2015,1,1309245,38
40065010,1/27/2015,2,1309245,16
40067913,1/27/2015,4,1309245,65
40074092,1/27/2015,9,660312,29
40074776,1/27/2015,9,1323985,6
40076198,1/27/2015,11,660312,40
40076202,1/27/2015,11,660321,10
40076844,1/27/2015,11,1309245,46
40076856,1/27/2015,11,1323985,15
40082954,1/27/2015,18,660312,20
40082958,1/27/2015,18,660321,12
40083546,1/27/2015,18,1309245,16
40083557,1/27/2015,18,1323985,8
40086753,1/27/2015,24,1309245,28
40088113,1/27/2015,26,660312,3
40090225,1/27/2015,28,660312,33
40090841,1/27/2015,28,1323985,6
40092141,1/27/2015,31,660312,29
40092144,1/27/2015,31,660321,7
40094887,1/27/2015,34,660312,20
40096612,1/27/2015,36,660312,28
40099811,1/27/2015,38,1309245,14
40100389,1/27/2015,39,660312,22
40100392,1/27/2015,39,660321,8
40101014,1/27/2015,39,1309245,79
40105687,1/27/2015,44,1309245,13
40110442,1/27/2015,47,1309245,11
40113442,1/27/2015,49,1309245,41
40114918,1/27/2015,50,1309245,47
40119441,1/28/2015,1,1309245,24
40123758,1/28/2015,4,1309245,57
40130053,1/28/2015,9,660312,30
40130056,1/28/2015,9,660321,10
40130717,1/28/2015,9,1323985,1
40132080,1/28/2015,11,660312,34
40132084,1/28/2015,11,660321,10
40132686,1/28/2015,11,1309245,15
40132695,1/28/2015,11,1323985,2
40138553,1/28/2015,18,660312,20
40138557,1/28/2015,18,660321,12
40139129,1/28/2015,18,1309245,24
40139137,1/28/2015,18,1323985,10
40143917,1/28/2015,26,660312,9
40146144,1/28/2015,28,660312,36
40146754,1/28/2015,28,1323985,12
40148042,1/28/2015,31,660312,25
40148045,1/28/2015,31,660321,9
40150672,1/28/2015,34,660312,15
40152319,1/28/2015,36,660312,27
40155615,1/28/2015,38,1309245,13
40156177,1/28/2015,39,660312,24
40156179,1/28/2015,39,660321,3
40156807,1/28/2015,39,1309245,84
40161515,1/28/2015,44,1309245,26
40166385,1/28/2015,47,1309245,26
40167886,1/28/2015,48,1309245,8
40169462,1/28/2015,49,1309245,8
40170937,1/28/2015,50,1309245,51
40175547,1/29/2015,1,1309245,31
40176946,1/29/2015,2,1309245,4
40179813,1/29/2015,4,1309245,55
40182478,1/29/2015,6,1309245,8
40185318,1/29/2015,8,1309245,6
40185953,1/29/2015,9,660312,18
40185956,1/29/2015,9,660321,11
40186634,1/29/2015,9,1323985,9
40188035,1/29/2015,11,660312,44
40188039,1/29/2015,11,660321,13
40188628,1/29/2015,11,1309245,34
40188637,1/29/2015,11,1323985,13
40194593,1/29/2015,18,660312,30
40194597,1/29/2015,18,660321,11
40195177,1/29/2015,18,1309245,30
40195186,1/29/2015,18,1323985,5
40199703,1/29/2015,26,660312,24
40201762,1/29/2015,28,660312,26
40202398,1/29/2015,28,1323985,10
40203727,1/29/2015,31,660312,25
40206444,1/29/2015,34,660312,13
40208162,1/29/2015,36,660312,22
40211965,1/29/2015,39,660312,18
40211968,1/29/2015,39,660321,4
40212611,1/29/2015,39,1309245,53
40212625,1/29/2015,39,1323985,8
40217234,1/29/2015,44,1309245,23
40221996,1/29/2015,47,1309245,16
40223515,1/29/2015,48,1309245,16
40225044,1/29/2015,49,1309245,32
40226454,1/29/2015,50,1309245,33
40230914,1/30/2015,1,1309245,39
40235430,1/30/2015,4,1309245,69
40238209,1/30/2015,6,1309245,6
40241857,1/30/2015,9,660312,29
40241860,1/30/2015,9,660321,4
40242574,1/30/2015,9,1323985,5
40244006,1/30/2015,11,660312,39
40244010,1/30/2015,11,660321,5
40244650,1/30/2015,11,1309245,19
40244661,1/30/2015,11,1323985,10
40250631,1/30/2015,18,660312,20
40250634,1/30/2015,18,660321,17
40251179,1/30/2015,18,1309245,14
40251190,1/30/2015,18,1323985,11
40256129,1/30/2015,26,660312,8
40258359,1/30/2015,28,660312,35
40259001,1/30/2015,28,1323985,12
40260342,1/30/2015,31,660312,20
40260345,1/30/2015,31,660321,9
40263173,1/30/2015,34,660312,11
40265040,1/30/2015,36,660312,14
40268387,1/30/2015,38,1309245,5
40268977,1/30/2015,39,660312,29
40268980,1/30/2015,39,660321,18
40269621,1/30/2015,39,1309245,41
40274447,1/30/2015,44,1309245,28
40279527,1/30/2015,47,1309245,24
40282772,1/30/2015,49,1309245,64
40284300,1/30/2015,50,1309245,15
40290637,1/31/2015,2,1309245,3
40293854,1/31/2015,4,1309245,65
40296933,1/31/2015,6,1309245,16
40300065,1/31/2015,8,1309245,19
40300791,1/31/2015,9,660312,38
40300795,1/31/2015,9,660321,9
40301557,1/31/2015,9,1309245,45
40301572,1/31/2015,9,1323985,9
40303261,1/31/2015,11,660312,57
40303265,1/31/2015,11,660321,10
40303955,1/31/2015,11,1309245,22
40303965,1/31/2015,11,1323985,12
40310790,1/31/2015,18,660312,42
40310794,1/31/2015,18,660321,10
40311475,1/31/2015,18,1309245,20
40311487,1/31/2015,18,1323985,10
40317022,1/31/2015,26,660312,9
40319626,1/31/2015,28,660312,47
40320367,1/31/2015,28,1323985,11
40321883,1/31/2015,31,660312,31
40321886,1/31/2015,31,660321,8
40325083,1/31/2015,34,660312,18
40325086,1/31/2015,34,660321,2
40327147,1/31/2015,36,660312,30
40331485,1/31/2015,39,660312,46
40331488,1/31/2015,39,660321,6
40332246,1/31/2015,39,1309245,66
40332259,1/31/2015,39,1323985,2
40337484,1/31/2015,44,1309245,17
40342784,1/31/2015,47,1309245,77
40344505,1/31/2015,48,1309245,32
40346210,1/31/2015,49,1309245,34
40347873,1/31/2015,50,1309245,71
40349443,1/31/2015,51,1309245,5
40354213,2/1/2015,2,1309245,6
40355922,2/1/2015,3,1309245,9
40357491,2/1/2015,4,1309245,32
40360596,2/1/2015,6,1309245,7
40364417,2/1/2015,9,660312,49
40364421,2/1/2015,9,660321,8
40365196,2/1/2015,9,1309245,31
40365211,2/1/2015,9,1323985,5
40366910,2/1/2015,11,660312,40
40366914,2/1/2015,11,660321,7
40367636,2/1/2015,11,1309245,29
40367650,2/1/2015,11,1323985,6
40374520,2/1/2015,18,660312,18
40374523,2/1/2015,18,660321,9
40375221,2/1/2015,18,1309245,8
40375234,2/1/2015,18,1323985,12
40380668,2/1/2015,26,660312,11
40383459,2/1/2015,28,660312,42
40384223,2/1/2015,28,1323985,2
40385807,2/1/2015,31,660312,40
40385810,2/1/2015,31,660321,6
40389071,2/1/2015,34,660312,19
40391125,2/1/2015,36,660312,25
40395497,2/1/2015,39,660312,38
40395500,2/1/2015,39,660321,8
40396251,2/1/2015,39,1309245,60
40396265,2/1/2015,39,1323985,7
40401502,2/1/2015,44,1309245,12
40406766,2/1/2015,47,1309245,61
40408478,2/1/2015,48,1309245,62
40410197,2/1/2015,49,1309245,36
40411861,2/1/2015,50,1309245,110
40417171,2/2/2015,1,1309245,25
40421698,2/2/2015,4,1309245,43
40428336,2/2/2015,9,660312,37
40428339,2/2/2015,9,660321,10
40429071,2/2/2015,9,1323985,9
40430647,2/2/2015,11,660312,42
40430651,2/2/2015,11,660321,12
40431344,2/2/2015,11,1309245,48
40431356,2/2/2015,11,1323985,10
40437931,2/2/2015,18,660312,14
40437935,2/2/2015,18,660321,3
40438565,2/2/2015,18,1309245,21
40438577,2/2/2015,18,1323985,18
40443750,2/2/2015,26,660312,5
40446229,2/2/2015,28,660312,33
40446904,2/2/2015,28,1323985,8
40448347,2/2/2015,31,660312,42
40448350,2/2/2015,31,660321,6
40451377,2/2/2015,34,660312,19
40451380,2/2/2015,34,660321,1
40453300,2/2/2015,36,660312,24
40456798,2/2/2015,38,1309245,11
40457441,2/2/2015,39,660312,31
40457444,2/2/2015,39,660321,13
40458165,2/2/2015,39,1309245,23
40458180,2/2/2015,39,1323985,5
40468196,2/2/2015,47,1309245,39
40471408,2/2/2015,49,1309245,18
40472980,2/2/2015,50,1309245,64
40477838,2/3/2015,1,1309245,22
40479310,2/3/2015,2,1309245,6
40480932,2/3/2015,3,1309245,6
40482359,2/3/2015,4,1309245,37
40485191,2/3/2015,6,1309245,15
40488806,2/3/2015,9,660312,35
40488809,2/3/2015,9,660321,13
40489542,2/3/2015,9,1323985,1
40491120,2/3/2015,11,660312,51
40491123,2/3/2015,11,660321,5
40491795,2/3/2015,11,1309245,43
40491808,2/3/2015,11,1323985,14
40498292,2/3/2015,18,660312,18
40498295,2/3/2015,18,660321,9
